0,LF_COMPLIANCE_OTHER
1,LF_COMPLIANCE_DETAINED
2,LF_COMPLIANCE_SURRENDER
3,LF_COMPLIANCE_USING_FISTS
4,LF_COMPLIANCE_VERBAL_ABUSE_LEVEL_1
5,LF_COMPLIANCE_VERBAL_ABUSE_LEVEL_2
6,LF_COMPLIANCE_VERBAL_ABUSE_LEVEL_3
7,LF_COMPLIANCE_PASSIVE_RESISTANCE_LEVEL_1
8,LF_COMPLIANCE_PASSIVE_RESISTANCE_LEVEL_2
9,LF_COMPLIANCE_PASSIVE_RESISTANCE_LEVEL_3
10,LF_COMPLIANCE_USING_NON_LETHAL_WEAPON_1
11,LF_COMPLIANCE_USING_NON_LETHAL_WEAPON_2
12,LF_COMPLIANCE_USING_NON_LETHAL_WEAPON_3
13,LF_COMPLIANCE_USING_NON_LETHAL_WEAPON_4
14,LF_COMPLIANCE_USING_NON_LETHAL_WEAPON_5
15,LF_COMPLIANCE_USING_NON_LETHAL_WEAPON_6
